dataset,source_domain,indicator_a,indicator_b,pair_n,mean_abs_gap,spearman_rho,a1_macro_rank
a1,book,fluency_en,qurater,171,0.2177688445543289,0.6247765012533923,212
a1,book,fluency_en,ad_en,171,0.24671843571481275,0.21691837571208553,178
a1,book,fluency_en,rps_doc_word_count,171,0.41798685170407773,-0.05266997864017089,86
a1,book,fluency_en,rps_doc_num_sentences,171,0.41948005214598777,-0.010781926682906319,85
a1,book,fluency_en,rps_doc_unigram_entropy,171,0.553585022941229,-0.02345530005198517,143
a1,book,fluency_en,rps_doc_frac_unique_words,171,0.4293091387720724,-0.053841097149670857,46
a1,book,fluency_en,rps_doc_frac_no_alph_words,171,0.24855067109581125,0.05442916456668347,189
a1,book,fluency_en,rps_doc_frac_chars_top_2gram,171,0.4278365112072603,-0.2061823505411957,142
a1,book,fluency_en,rps_doc_frac_chars_top_3gram,171,0.34297721214858495,0.09844241246070033,158
a1,book,fluency_en,rps_lines_uppercase_letter_fraction,171,0.3808539806836435,0.04503538546994154,174
a1,book,fluency_en,rps_lines_ending_with_terminal_punctution_mark,171,0.3251826736960765,-0.01739746082031344,162
a1,book,fluency_en,rps_lines_numerical_chars_fraction,171,0.33062545908136,-0.071781025751794,132
a1,book,fluency_en,rps_doc_mean_word_length,171,0.2667671263871886,-0.03161494708042336,188
a1,book,modernbert_cleanliness,modernbert_readability,171,0.17164539707449103,0.4323541411668707,224
a1,book,modernbert_cleanliness,modernbert_reasoning,171,0.20545047965085908,0.412218302253582,214
a1,book,modernbert_cleanliness,modernbert_professionalism,171,0.28552901407015885,0.3518467852257182,161
a1,book,modernbert_cleanliness,dsir_books,171,0.628146525695572,0.06693009610345033,32
a1,book,modernbert_cleanliness,dsir_wiki,171,0.634809789704145,0.1332512932682024,31
a1,book,modernbert_cleanliness,dsir_math,171,0.6403729938165658,-0.0066878222923068276,29
a1,book,modernbert_cleanliness,qurater,171,0.24769255986759717,0.38593943874025455,217
a1,book,modernbert_cleanliness,ad_en,171,0.31146955683319044,0.3553642496189858,152
a1,book,modernbert_cleanliness,rps_doc_word_count,171,0.6297622135213266,0.0379436964504284,57
a1,book,modernbert_cleanliness,rps_doc_num_sentences,171,0.6242228741824208,0.16933804850139214,61
a1,book,modernbert_cleanliness,rps_doc_unigram_entropy,171,0.34628322355964414,0.03195826656629178,204
a1,book,modernbert_cleanliness,rps_doc_frac_unique_words,171,0.6450550157986734,0.04965862751554605,20
a1,book,modernbert_cleanliness,rps_doc_frac_no_alph_words,171,0.2280304442679327,0.14775721794225646,165
a1,book,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,171,0.23310881425908425,-0.12492860057119544,186
a1,book,modernbert_cleanliness,rps_doc_frac_chars_top_3gram,171,0.15380527796308446,0.02720138238894089,183
a1,book,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,171,0.5771289042287451,-0.0730941502400706,91
a1,book,modernbert_cleanliness,rps_lines_ending_with_terminal_punctution_mark,171,0.20736472749142223,-0.18628650970792235,177
a1,book,modernbert_cleanliness,rps_lines_numerical_chars_fraction,171,0.32119718427980337,0.04007247942016464,108
a1,book,modernbert_cleanliness,rps_doc_mean_word_length,171,0.2788338993871017,0.1448916408668731,190
a1,book,modernbert_readability,modernbert_reasoning,171,0.15897044183590667,0.6286965704274367,194
a1,book,modernbert_readability,modernbert_professionalism,171,0.279465702445995,0.5713058295533636,133
a1,book,modernbert_readability,dsir_books,171,0.669458330542438,-0.08778697968760676,21
a1,book,modernbert_readability,dsir_wiki,171,0.676050297851441,0.05076494180063733,24
a1,book,modernbert_readability,dsir_math,171,0.6816814289692051,-0.11485924036775369,17
a1,book,modernbert_readability,qurater,171,0.22907687146772646,0.4627414086494443,221
a1,book,modernbert_readability,ad_en,171,0.34659404122723053,0.018103131208261077,138
a1,book,modernbert_readability,rps_doc_word_count,171,0.6690099126181402,-0.18384572923416617,50
a1,book,modernbert_readability,rps_doc_num_sentences,171,0.6720537064256127,-0.031724184275569764,54
a1,book,modernbert_readability,rps_doc_unigram_entropy,171,0.29890819803934904,0.19605991701958292,209
a1,book,modernbert_readability,rps_doc_frac_unique_words,171,0.6802941950889797,-0.227199621939758,12
a1,book,modernbert_readability,rps_doc_frac_no_alph_words,171,0.1796845550949825,0.4474188206494348,182
a1,book,modernbert_readability,rps_doc_frac_chars_top_2gram,171,0.19037491027457498,-0.09432404540763674,187
a1,book,modernbert_readability,rps_doc_frac_chars_top_3gram,171,0.14243976833906866,-0.11724626202990378,184
a1,book,modernbert_readability,rps_lines_uppercase_letter_fraction,171,0.6165049874089337,-0.4045732595415837,115
a1,book,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,171,0.170002233614595,-0.0631170950632395,154
a1,book,modernbert_readability,rps_lines_numerical_chars_fraction,171,0.3514211535326952,-0.22232462140302878,93
a1,book,modernbert_readability,rps_doc_mean_word_length,171,0.23757968994724102,0.49613123095015244,200
a1,book,modernbert_reasoning,modernbert_professionalism,171,0.344225997906748,0.671529027767778,220
a1,book,modernbert_reasoning,dsir_books,171,0.749093880362713,-0.14708864690140655,6
a1,book,modernbert_reasoning,dsir_wiki,171,0.7557571443712859,-0.041846710708304515,5
a1,book,modernbert_reasoning,dsir_math,171,0.7613203484837069,-0.18218726849533878,7
a1,book,modernbert_reasoning,qurater,171,0.2764790501749886,0.33983329693451586,211
a1,book,modernbert_reasoning,ad_en,171,0.4121784924433578,0.015267541983475125,123
a1,book,modernbert_reasoning,rps_doc_word_count,171,0.7513966790691851,-0.1821369429044568,41
a1,book,modernbert_reasoning,rps_doc_num_sentences,171,0.7480243652727909,-0.04967726219465284,39
a1,book,modernbert_reasoning,rps_doc_unigram_entropy,171,0.22577637049852975,0.24004000543526177,222
a1,book,modernbert_reasoning,rps_doc_frac_unique_words,171,0.7679439718793148,-0.2891901315430746,8
a1,book,modernbert_reasoning,rps_doc_frac_no_alph_words,171,0.23426921685897314,0.4972976216190271,77
a1,book,modernbert_reasoning,rps_doc_frac_chars_top_2gram,171,0.16402102251728493,0.06019631842945256,193
a1,book,modernbert_reasoning,rps_doc_frac_chars_top_3gram,171,0.16577628983691378,0.04381164950680395,172
a1,book,modernbert_reasoning,rps_lines_uppercase_letter_fraction,171,0.6934504189627018,-0.3376771898779273,47
a1,book,modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,171,0.19391663290830322,0.05075239398084816,79
a1,book,modernbert_reasoning,rps_lines_numerical_chars_fraction,171,0.3735862458786369,-0.09776801785585715,84
a1,book,modernbert_reasoning,rps_doc_mean_word_length,171,0.3146484209688178,0.4418772649818802,150
a1,book,modernbert_professionalism,dsir_books,171,0.41518414330798253,-0.1900453964218586,15
a1,book,modernbert_professionalism,dsir_wiki,171,0.4218474073165555,0.006678958470565145,13
a1,book,modernbert_professionalism,dsir_math,171,0.4274106114289763,-0.13813867978475244,18
a1,book,modernbert_professionalism,qurater,171,0.24388819043430354,0.4303823898598563,192
a1,book,modernbert_professionalism,ad_en,171,0.2539183987156696,0.024063508558879714,173
a1,book,modernbert_professionalism,rps_doc_word_count,171,0.41679983113373703,-0.24853481172150624,52
a1,book,modernbert_professionalism,rps_doc_num_sentences,171,0.4154209620846773,-0.06545115493219358,48
a1,book,modernbert_professionalism,rps_doc_unigram_entropy,171,0.5585624411097905,0.3010120186974874,141
a1,book,modernbert_professionalism,rps_doc_frac_unique_words,171,0.43219978139871085,-0.12403412001602833,34
a1,book,modernbert_professionalism,rps_doc_frac_no_alph_words,171,0.18926420758146265,0.4681186550507596,40
a1,book,modernbert_professionalism,rps_doc_frac_chars_top_2gram,171,0.426277569034251,-0.25123479012167904,151
a1,book,modernbert_professionalism,rps_doc_frac_chars_top_3gram,171,0.34093581334358536,-0.028070175438596495,145
a1,book,modernbert_professionalism,rps_lines_uppercase_letter_fraction,171,0.3708597782134378,-0.20703509150184138,49
a1,book,modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,171,0.30254074886065957,-0.23538291693666452,35
a1,book,modernbert_professionalism,rps_lines_numerical_chars_fraction,171,0.3329182910282678,-0.19937360501115994,87
a1,book,modernbert_professionalism,rps_doc_mean_word_length,171,0.11548223168144325,0.7073919408644732,90
a1,book,dsir_books,dsir_wiki,171,0.0068926115946933856,0.9077563779009883,231
a1,book,dsir_books,dsir_math,171,0.012226468120993731,0.7991418602081685,229
a1,book,dsir_books,qurater,171,0.5490337148043455,-0.010580387250096404,28
a1,book,dsir_books,ad_en,171,0.3797444930925916,0.05873746781743329,96
a1,book,dsir_books,rps_doc_word_count,171,0.010904497695543374,0.750186086057623,198
a1,book,dsir_books,rps_doc_num_sentences,171,0.017630083521147453,0.7306655347009617,206
a1,book,dsir_books,rps_doc_unigram_entropy,171,0.9681096825119864,-0.36139001857463365,3
a1,book,dsir_books,rps_doc_frac_unique_words,171,0.0200825275486594,0.6708051639473052,226
a1,book,dsir_books,rps_doc_frac_no_alph_words,171,0.5325678919182012,0.002439127688110883,134
a1,book,dsir_books,rps_doc_frac_chars_top_2gram,171,0.8174040889134012,-0.08453961323332226,11
a1,book,dsir_books,rps_doc_frac_chars_top_3gram,171,0.73619573021624,-0.13409918108426852,45
a1,book,dsir_books,rps_lines_uppercase_letter_fraction,171,0.07389692822856292,0.18555233900406717,130
a1,book,dsir_books,rps_lines_ending_with_terminal_punctution_mark,171,0.6519240734667539,-0.25859437195592117,114
a1,book,dsir_books,rps_lines_numerical_chars_fraction,171,0.4436840500642193,0.24458770222355425,111
a1,book,dsir_books,rps_doc_mean_word_length,171,0.4731185908906891,-0.18963467181854304,69
a1,book,dsir_wiki,dsir_math,171,0.005727777573001233,0.8442739622583548,230
a1,book,dsir_wiki,qurater,171,0.5556256821133485,0.07547241184994287,27
a1,book,dsir_wiki,ad_en,171,0.386328481462375,0.06569329707061301,95
a1,book,dsir_wiki,rps_doc_word_count,171,0.009085138576180724,0.7775424867336541,199
a1,book,dsir_wiki,rps_doc_num_sentences,171,0.014323838293512421,0.8192991038871911,208
a1,book,dsir_wiki,rps_doc_unigram_entropy,171,0.9747016498209894,-0.3783230775589521,2
a1,book,dsir_wiki,rps_doc_frac_unique_words,171,0.013433637550295044,0.6853806821386377,227
a1,book,dsir_wiki,rps_doc_frac_no_alph_words,171,0.5391598592272041,0.040557064545442674,131
a1,book,dsir_wiki,rps_doc_frac_chars_top_2gram,171,0.8239960562224042,-0.20986258999384128,10
a1,book,dsir_wiki,rps_doc_frac_chars_top_3gram,171,0.7427876975252431,-0.318812189277871,44
a1,book,dsir_wiki,rps_lines_uppercase_letter_fraction,171,0.07502525689283462,0.10065644665425227,129
a1,book,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,171,0.6585873374753267,-0.4325609238120232,109
a1,book,dsir_wiki,rps_lines_numerical_chars_fraction,171,0.44946731302326004,0.1353448431597032,107
a1,book,dsir_wiki,rps_doc_mean_word_length,171,0.47971055819969205,0.04158440979382414,68
a1,book,dsir_math,qurater,171,0.5612568132311127,-0.04646202634591922,22
a1,book,dsir_math,ad_en,171,0.39195961258013917,0.03494085343092411,97
a1,book,dsir_math,rps_doc_word_count,171,0.012709520948220109,0.8115105381681098,197
a1,book,dsir_math,rps_doc_num_sentences,171,0.017536873774890945,0.7843386661593537,207
a1,book,dsir_math,rps_doc_unigram_entropy,171,0.9803327809387534,-0.49630150465905354,1
a1,book,dsir_math,rps_doc_frac_unique_words,171,0.00872555003306332,0.7474890543523164,228
a1,book,dsir_math,rps_doc_frac_no_alph_words,171,0.5447909903449683,-0.15853613375963752,121
a1,book,dsir_math,rps_doc_frac_chars_top_2gram,171,0.8296271873401683,-0.10170445821889079,9
a1,book,dsir_math,rps_doc_frac_chars_top_3gram,171,0.748418828643007,-0.30789300921392593,43
a1,book,dsir_math,rps_lines_uppercase_letter_fraction,171,0.07765425162587915,0.18758078982295998,124
a1,book,dsir_math,rps_lines_ending_with_terminal_punctution_mark,171,0.6641505415877476,-0.41422749825056765,99
a1,book,dsir_math,rps_lines_numerical_chars_fraction,171,0.45401126682824794,0.17683808803922868,106
a1,book,dsir_math,rps_doc_mean_word_length,171,0.4853416893174562,-0.07590664834546558,65
a1,book,qurater,ad_en,171,0.31609816686682024,-0.02106957050263543,148
a1,book,qurater,rps_doc_word_count,171,0.5485472922828926,-0.17900539757028913,51
a1,book,qurater,rps_doc_num_sentences,171,0.5486399567051569,-0.06793290109528409,55
a1,book,qurater,rps_doc_unigram_entropy,171,0.4220068871874596,0.2166230473666343,191
a1,book,qurater,rps_doc_frac_unique_words,171,0.5626344448125193,-0.1268862503631809,14
a1,book,qurater,rps_doc_frac_no_alph_words,171,0.23180046555507686,0.3512284331217861,153
a1,book,qurater,rps_doc_frac_chars_top_2gram,171,0.32290467541049933,-0.15936150757601653,171
a1,book,qurater,rps_doc_frac_chars_top_3gram,171,0.2716577106147878,-0.01564071241205554,159
a1,book,qurater,rps_lines_uppercase_letter_fraction,171,0.5030543785992992,-0.2091764213530727,102
a1,book,qurater,rps_lines_ending_with_terminal_punctution_mark,171,0.27896110020481657,-0.07553957697858649,113
a1,book,qurater,rps_lines_numerical_chars_fraction,171,0.34658961626750756,-0.06927321207021192,100
a1,book,qurater,rps_doc_mean_word_length,171,0.24246613388563715,0.33421732838392354,176
a1,book,ad_en,rps_doc_word_count,171,0.3795980034680602,0.10466360227923446,81
a1,book,ad_en,rps_doc_num_sentences,171,0.3761887999301305,0.1056123254084292,75
a1,book,ad_en,rps_doc_unigram_entropy,171,0.5889116986898305,-0.049196241631099764,56
a1,book,ad_en,rps_doc_frac_unique_words,171,0.39364097646261303,0.1511723921142801,82
a1,book,ad_en,rps_doc_frac_no_alph_words,171,0.2682719645316363,-0.1768997277825947,73
a1,book,ad_en,rps_doc_frac_chars_top_2gram,171,0.45167047245867525,-0.11045718026368924,110
a1,book,ad_en,rps_doc_frac_chars_top_3gram,171,0.3738030317990949,0.04181984108497273,144
a1,book,ad_en,rps_lines_uppercase_letter_fraction,171,0.3368345410148326,0.16262919724514324,74
a1,book,ad_en,rps_lines_ending_with_terminal_punctution_mark,171,0.36934789090561077,-0.11102237811594239,62
a1,book,ad_en,rps_lines_numerical_chars_fraction,171,0.32438064911597764,-0.054728192033352975,88
a1,book,ad_en,rps_doc_mean_word_length,171,0.26878500517221765,-0.08724086848546922,122
a1,book,rps_doc_word_count,rps_doc_num_sentences,171,0.010800245110550062,0.9346484443912512,225
a1,book,rps_doc_word_count,rps_doc_unigram_entropy,171,0.9676232599905334,-0.5989968692504252,16
a1,book,rps_doc_word_count,rps_doc_frac_unique_words,171,0.01659954432222784,0.658465654385123,203
a1,book,rps_doc_word_count,rps_doc_frac_no_alph_words,171,0.5336881097955894,-0.3076271389828882,117
a1,book,rps_doc_word_count,rps_doc_frac_chars_top_2gram,171,0.8169176663919485,0.007473540211678307,36
a1,book,rps_doc_word_count,rps_doc_frac_chars_top_3gram,171,0.735709307694787,-0.32471740226078194,37
a1,book,rps_doc_word_count,rps_lines_uppercase_letter_fraction,171,0.0696909446453219,0.20758829869365683,166
a1,book,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,171,0.6550776027186195,-0.3374133006935945,83
a1,book,rps_doc_word_count,rps_lines_numerical_chars_fraction,171,0.44684080484263133,0.22428060575515402,136
a1,book,rps_doc_word_count,rps_doc_mean_word_length,171,0.4726321683692362,-0.20988552091583268,94
a1,book,rps_doc_num_sentences,rps_doc_unigram_entropy,171,0.9629643051824516,-0.5591456630595457,30
a1,book,rps_doc_num_sentences,rps_doc_frac_unique_words,171,0.024286913459464116,0.6650072226745595,205
a1,book,rps_doc_num_sentences,rps_doc_frac_no_alph_words,171,0.5316437283045844,-0.1591525177629938,139
a1,book,rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,171,0.8122587115838665,-0.08602501502995974,38
a1,book,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,171,0.7324198698559979,-0.35234640404470624,42
a1,book,rps_doc_num_sentences,rps_lines_uppercase_letter_fraction,171,0.06969052853332454,0.16500114304857527,169
a1,book,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,171,0.658206926992035,-0.5002525982826919,98
a1,book,rps_doc_num_sentences,rps_lines_numerical_chars_fraction,171,0.4442216673354044,0.1830239554372348,140
a1,book,rps_doc_num_sentences,rps_doc_mean_word_length,171,0.47538783475857127,-0.05006365956715099,112
a1,book,rps_doc_unigram_entropy,rps_doc_frac_unique_words,171,0.978945547058528,-0.33028658844600495,4
a1,book,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,171,0.4393352069050248,0.3117212738872525,89
a1,book,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,171,0.15089784342735774,0.12734978398387622,216
a1,book,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,171,0.23583095569411913,0.34569952030751966,181
a1,book,rps_doc_unigram_entropy,rps_lines_uppercase_letter_fraction,171,0.9057237122283069,-0.2648680663002264,64
a1,book,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,171,0.32062704008840565,0.2821626089089355,78
a1,book,rps_doc_unigram_entropy,rps_lines_numerical_chars_fraction,171,0.5347956861935647,-0.036488512646566516,67
a1,book,rps_doc_unigram_entropy,rps_doc_mean_word_length,171,0.49664606111643717,0.3570559535087525,147
a1,book,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,171,0.5502354026057192,-0.24044983567236253,92
a1,book,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,171,0.828239953459943,-0.1528085115541595,33
a1,book,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,171,0.7470315947627817,-0.171634310273256,58
a1,book,rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,171,0.07740144462805053,0.2823944728737157,126
a1,book,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,171,0.6716248955287492,-0.4105317281650659,72
a1,book,rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,171,0.46112980300153966,0.19772554914841997,105
a1,book,rps_doc_frac_unique_words,rps_doc_mean_word_length,171,0.48395445543723087,-0.005644303681003378,53
a1,book,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,171,0.29262444775530694,-0.02695418436652507,127
a1,book,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,171,0.21401947640273372,0.07963136294909642,163
a1,book,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,171,0.47718779311314635,-0.2638966307143893,168
a1,book,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,171,0.1866034048735209,0.14675642594859242,219
a1,book,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,171,0.252717873796994,0.106765545875633,179
a1,book,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,171,0.162063010215304,0.4498068015455877,201
a1,book,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,171,0.1105554699716832,0.33928528571771427,223
a1,book,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,171,0.7548258688009492,-0.09223439906752584,76
a1,book,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,171,0.18203304609104687,0.24721962224302207,125
a1,book,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,171,0.4034578677972791,0.10456476348189216,116
a1,book,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,171,0.3687674131108467,-0.2433340533275734,135
a1,book,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,171,0.673498618495338,0.012170558219940503,101
