source_row_1based,Source,Year,Model,Average,Average_numeric,duplicate_group_rows,conflicting_duplicate_metrics,kept_for_summary
270,Open LLM Leaderboard,2025,Daemontatox/CogitoZ14,34.38,34.38,1,False,True
271,Open LLM Leaderboard,2025,Daemontatox/DocumentCogito,24.22,24.22,2,True,False
272,Open LLM Leaderboard,2025,Daemontatox/DocumentCogito,29.11,29.11,2,True,False
273,Open LLM Leaderboard,2025,Daemontatox/Llama3.3-70B-CogniLink,42.77,42.77,1,False,True
274,Open LLM Leaderboard,2025,Daemontatox/Llama_cot,27.12,27.12,1,False,True
275,Open LLM Leaderboard,2025,Daemontatox/MawaredT1,29.23,29.23,1,False,True
276,Open LLM Leaderboard,2025,Daemontatox/Mini_QwQ,30.83,30.83,1,False,True
277,Open LLM Leaderboard,2024,Daemontatox/NemoR,18.07,18.07,1,False,True
278,Open LLM Leaderboard,2025,Daemontatox/PathFinderAI2.0,36.26,36.26,1,False,True
279,Open LLM Leaderboard,2025,Daemontatox/PathFinderAi3.0,40.46,40.46,1,False,True
280,Open LLM Leaderboard,2024,Daemontatox/PathfinderAI,38.13,38.13,2,True,False
281,Open LLM Leaderboard,2024,Daemontatox/PathfinderAI,36.55,36.55,2,True,False
282,Open LLM Leaderboard,2025,Daemontatox/Phi-4-COT,26.13,26.13,1,False,True
283,Open LLM Leaderboard,2024,Daemontatox/PixelParse_AI,22.93,22.93,1,False,True
284,Open LLM Leaderboard,2025,Daemontatox/RA2.0,23.23,23.23,1,False,True
285,Open LLM Leaderboard,2024,Daemontatox/RA_Reasoner,29.21,29.21,1,False,True
286,Open LLM Leaderboard,2024,Daemontatox/RA_Reasoner2.0,29.04,29.04,1,False,True
287,Open LLM Leaderboard,2024,Daemontatox/ReasonTest,25.86,25.86,1,False,True
288,Open LLM Leaderboard,2025,Daemontatox/Research_PathfinderAI,9.37,9.37,1,False,True
289,Open LLM Leaderboard,2024,Daemontatox/SphinX,29.87,29.87,1,False,True
290,Open LLM Leaderboard,2024,Daemontatox/Sphinx2.0,37.69,37.69,1,False,True
291,Open LLM Leaderboard,2024,Daemontatox/TinySphinx,8.17,8.17,1,False,True
292,Open LLM Leaderboard,2024,Daemontatox/TinySphinx2.0,7.58,7.58,1,False,True
293,Open LLM Leaderboard,2025,Daemontatox/Zirel-7B-Math,30.98,30.98,1,False,True
294,Open LLM Leaderboard,2025,Daemontatox/Zirel_1.5,14.24,14.24,1,False,True
295,Open LLM Leaderboard,2025,Daemontatox/mini-Cogito-R1,11.63,11.63,1,False,True
296,Open LLM Leaderboard,2025,Daemontatox/mini_Pathfinder,19.87,19.87,1,False,True
297,Open LLM Leaderboard,2024,Dampfinchen/Llama-3.1-8B-Ultra-Instruct,30.16,30.16,1,False,True
298,Open LLM Leaderboard,2025,Danielbrdz/Barcenas-10b,31.87,31.87,1,False,True
299,Open LLM Leaderboard,2024,Danielbrdz/Barcenas-14b-Phi-3-medium-ORPO,31.89,31.89,1,False,True
300,Open LLM Leaderboard,2025,Danielbrdz/Barcenas-14b-phi-4,28.75,28.75,1,False,True
301,Open LLM Leaderboard,2025,Danielbrdz/Barcenas-14b-phi-4-v2,31.45,31.45,1,False,True
302,Open LLM Leaderboard,2025,Danielbrdz/Barcenas-3b-GRPO,20.57,20.57,1,False,True
303,Open LLM Leaderboard,2024,Danielbrdz/Barcenas-Llama3-8b-ORPO,26.52,26.52,1,False,True
304,Open LLM Leaderboard,2025,Danielbrdz/Barcenas-R1-Qwen-1.5b,15.14,15.14,1,False,True
305,Open LLM Leaderboard,2025,Dans-DiscountModels/12b-mn-dans-reasoning-test-2,15.56,15.56,1,False,True
306,Open LLM Leaderboard,2025,Dans-DiscountModels/12b-mn-dans-reasoning-test-3,19.13,19.13,1,False,True
307,Open LLM Leaderboard,2024,Dans-DiscountModels/Dans-Instruct-CoreCurriculum-12b-ChatML,13.54,13.54,1,False,True
308,Open LLM Leaderboard,2024,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML,13.52,13.52,1,False,True
309,Open LLM Leaderboard,2024,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.0,13.07,13.07,1,False,True
310,Open LLM Leaderboard,2024,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.1,13.35,13.35,1,False,True
311,Open LLM Leaderboard,2024,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.2.0,19.08,19.08,1,False,True
312,Open LLM Leaderboard,2024,Dans-DiscountModels/Mistral-7b-v0.3-Test-E0.7,19.17,19.17,1,False,True
313,Open LLM Leaderboard,2024,Dans-DiscountModels/mistral-7b-test-merged,22.07,22.07,1,False,True
314,Open LLM Leaderboard,2024,Darkknight535/OpenCrystal-12B-L3,20.69,20.69,1,False,True
315,Open LLM Leaderboard,2025,DavidAU/DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,18.45,18.45,1,False,True
316,Open LLM Leaderboard,2025,DavidAU/DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,19.08,19.08,1,False,True
317,Open LLM Leaderboard,2025,DavidAU/DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,14.76,14.76,1,False,True
318,Open LLM Leaderboard,2025,DavidAU/DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B,20.03,20.03,1,False,True
319,Open LLM Leaderboard,2025,DavidAU/DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,18.81,18.81,1,False,True
320,Open LLM Leaderboard,2025,DavidAU/DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm,35.28,35.28,1,False,True
321,Open LLM Leaderboard,2025,DavidAU/DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,15.17,15.17,1,False,True
322,Open LLM Leaderboard,2025,DavidAU/DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,16.13,16.13,1,False,True
323,Open LLM Leaderboard,2025,DavidAU/Gemma-The-Writer-9B,20.57,20.57,1,False,True
324,Open LLM Leaderboard,2025,DavidAU/Gemma-The-Writer-DEADLINE-10B,21.68,21.68,1,False,True
325,Open LLM Leaderboard,2025,DavidAU/Gemma-The-Writer-J.GutenBerg-10B,22.35,22.35,1,False,True
326,Open LLM Leaderboard,2025,DavidAU/Gemma-The-Writer-Mighty-Sword-9B,32.03,32.03,1,False,True
327,Open LLM Leaderboard,2025,DavidAU/Gemma-The-Writer-N-Restless-Quill-10B-Uncensored,31.68,31.68,1,False,True
328,Open LLM Leaderboard,2025,DavidAU/L3-DARKEST-PLANET-16.5B,24.27,24.27,1,False,True
329,Open LLM Leaderboard,2024,DavidAU/L3-Dark-Planet-8B,20.47,20.47,1,False,True
330,Open LLM Leaderboard,2024,DavidAU/L3-Jamet-12.2B-MK.V-Blackroot-Instruct,17.86,17.86,1,False,True
331,Open LLM Leaderboard,2024,DavidAU/L3-Lumimaid-12.2B-v0.1-OAS-Instruct,17.83,17.83,1,False,True
332,Open LLM Leaderboard,2024,DavidAU/L3-SMB-Instruct-12.2B-F32,18.90,18.9,1,False,True
333,Open LLM Leaderboard,2024,DavidAU/L3-Stheno-Maid-Blackroot-Grand-HORROR-16B,17.20,17.2,1,False,True
334,Open LLM Leaderboard,2024,DavidAU/L3-Stheno-v3.2-12.2B-Instruct,18.74,18.74,1,False,True
335,Open LLM Leaderboard,2025,DavidAU/L3.1-Dark-Planet-SpinFire-Uncensored-8B,24.71,24.71,1,False,True
336,Open LLM Leaderboard,2025,DavidAU/L3.1-MOE-2X8B-Deepseek-DeepHermes-e32-uncensored-abliterated-13.7B,19.62,19.62,1,False,True
337,Open LLM Leaderboard,2025,DavidAU/Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,5.12,5.12,1,False,True
338,Open LLM Leaderboard,2025,DavidAU/Qwen2.5-MOE-2X7B-DeepSeek-Abliterated-Censored-19B,13.02,13.02,1,False,True
339,Open LLM Leaderboard,2025,DavidAU/Qwen2.5-MOE-6x1.5B-DeepSeek-Reasoning-e32,6.42,6.42,1,False,True
340,Open LLM Leaderboard,2025,Davidsv/SUONG-1,5.32,5.32,1,False,True
341,Open LLM Leaderboard,2024,DavieLion/Llama-3.2-1B-SPIN-iter0,3.62,3.62,2,True,False
342,Open LLM Leaderboard,2024,DavieLion/Llama-3.2-1B-SPIN-iter0,3.99,3.99,2,True,False
343,Open LLM Leaderboard,2024,DavieLion/Llama-3.2-1B-SPIN-iter1,3.75,3.75,1,False,True
344,Open LLM Leaderboard,2024,DavieLion/Llama-3.2-1B-SPIN-iter2,3.66,3.66,1,False,True
345,Open LLM Leaderboard,2024,DavieLion/Llama-3.2-1B-SPIN-iter3,3.59,3.59,2,True,False
346,Open LLM Leaderboard,2024,DavieLion/Llama-3.2-1B-SPIN-iter3,3.61,3.61,2,True,False
347,Open LLM Leaderboard,2024,DavieLion/Lllma-3.2-1B,3.93,3.93,1,False,True
348,Open LLM Leaderboard,2025,DebateLabKIT/Llama-3.1-Argunaut-1-8B-SFT,24.11,24.11,1,False,True
349,Open LLM Leaderboard,2024,Deci/DeciLM-7B,15.02,15.02,1,False,True
350,Open LLM Leaderboard,2024,Deci/DeciLM-7B-instruct,17.47,17.47,1,False,True
351,Open LLM Leaderboard,2024,DeepAutoAI/Explore_Llama-3.1-8B-Inst,28.93,28.93,1,False,True
352,Open LLM Leaderboard,2024,DeepAutoAI/Explore_Llama-3.2-1B-Inst,13.90,13.9,1,False,True
353,Open LLM Leaderboard,2024,DeepAutoAI/Explore_Llama-3.2-1B-Inst_v0,13.36,13.36,1,False,True
354,Open LLM Leaderboard,2024,DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1,10.92,10.92,1,False,True
355,Open LLM Leaderboard,2024,DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1.1,14.31,14.31,1,False,True
356,Open LLM Leaderboard,2024,DeepAutoAI/causal_gpt2,6.03,6.03,1,False,True
357,Open LLM Leaderboard,2024,DeepAutoAI/d2nwg_Llama-3.1-8B-Instruct-v0.0,29.34,29.34,1,False,True
358,Open LLM Leaderboard,2024,DeepAutoAI/d2nwg_causal_gpt2,6.31,6.31,1,False,True
359,Open LLM Leaderboard,2024,DeepAutoAI/d2nwg_causal_gpt2_v1,6.42,6.42,1,False,True
360,Open LLM Leaderboard,2024,DeepAutoAI/ldm_soup_Llama-3.1-8B-Inst,29.86,29.86,1,False,True
361,Open LLM Leaderboard,2024,DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.0,29.74,29.74,1,False,True
362,Open LLM Leaderboard,2024,DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.1,29.74,29.74,1,False,True
363,Open LLM Leaderboard,2024,DeepMount00/Lexora-Lite-3B,24.89,24.89,1,False,True
364,Open LLM Leaderboard,2025,DeepMount00/Lexora-Lite-3B_v2,22.69,22.69,1,False,True
365,Open LLM Leaderboard,2024,DeepMount00/Lexora-Medium-7B,25.84,25.84,1,False,True
366,Open LLM Leaderboard,2024,DeepMount00/Llama-3-8b-Ita,26.80,26.8,1,False,True
367,Open LLM Leaderboard,2024,DeepMount00/Llama-3.1-8b-ITA,28.23,28.23,1,False,True
368,Open LLM Leaderboard,2024,DeepMount00/Llama-3.1-8b-Ita,26.27,26.27,1,False,True
369,Open LLM Leaderboard,2024,DeepMount00/Llama-3.1-Distilled,29.63,29.63,1,False,True
370,Open LLM Leaderboard,2025,DeepMount00/Qwen2-1.5B-Ita,16.83,16.83,1,False,True
371,Open LLM Leaderboard,2025,DeepMount00/Qwen2-1.5B-Ita_v2,17.07,17.07,1,False,True
372,Open LLM Leaderboard,2025,DeepMount00/Qwen2-1.5B-Ita_v3,16.95,16.95,1,False,True
373,Open LLM Leaderboard,2025,DeepMount00/Qwen2-1.5B-Ita_v5,17.02,17.02,1,False,True
374,Open LLM Leaderboard,2025,DeepMount00/Qwen2-1.5B-Ita_v6,14.58,14.58,1,False,True
375,Open LLM Leaderboard,2024,DeepMount00/Qwen2.5-7B-Instruct-MathCoder,4.40,4.4,1,False,True
376,Open LLM Leaderboard,2024,DeepMount00/mergekit-ties-okvgjfz,4.40,4.4,1,False,True
377,Open LLM Leaderboard,2024,Delta-Vector/Baldur-8B,24.19,24.19,1,False,True
378,Open LLM Leaderboard,2024,Delta-Vector/Control-8B,25.06,25.06,1,False,True
379,Open LLM Leaderboard,2024,Delta-Vector/Control-8B-V1.1,24.63,24.63,1,False,True
380,Open LLM Leaderboard,2024,Delta-Vector/Darkens-8B,18.94,18.94,1,False,True
381,Open LLM Leaderboard,2024,Delta-Vector/Henbane-7b-attempt2,23.81,23.81,1,False,True
382,Open LLM Leaderboard,2024,Delta-Vector/Odin-9B,24.98,24.98,1,False,True
383,Open LLM Leaderboard,2024,Delta-Vector/Tor-8B,18.41,18.41,1,False,True
384,Open LLM Leaderboard,2025,DevQuasar/DevQuasar-R1-Uncensored-Llama-8B,26.43,26.43,1,False,True
385,Open LLM Leaderboard,2025,Dongwei/DeepSeek-R1-Distill-Qwen-7B-GRPO,15.00,15.0,1,False,True
386,Open LLM Leaderboard,2025,DoppelReflEx/L3-8B-R1-WolfCore,23.48,23.48,1,False,True
387,Open LLM Leaderboard,2025,DoppelReflEx/L3-8B-R1-WolfCore-V1.5-test,22.36,22.36,1,False,True
388,Open LLM Leaderboard,2025,DoppelReflEx/L3-8B-WolfCore,21.17,21.17,1,False,True
389,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-FoxFrame-test,23.22,23.22,1,False,True
390,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-FoxFrame2-test,23.64,23.64,1,False,True
391,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-FoxFrame3-test,23.95,23.95,1,False,True
392,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Kakigori,21.70,21.7,1,False,True
393,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-LilithFrame,21.32,21.32,2,True,False
394,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-LilithFrame,20.02,20.02,2,True,False
395,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-LilithFrame-Experiment-2,21.00,21.0,1,False,True
396,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-LilithFrame-Experiment-3,23.14,23.14,1,False,True
397,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-LilithFrame-Experiment-4,23.53,23.53,1,False,True
398,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-GreenSnake,25.02,25.02,1,False,True
399,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-Nocturne,24.07,24.07,1,False,True
400,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-Orochi,24.65,24.65,1,False,True
401,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-Orochi-v2-Experiment,19.80,19.8,1,False,True
402,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-Orochi-v3-Experiment,22.64,22.64,1,False,True
403,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-Orochi-v4-Experiment,23.58,23.58,1,False,True
404,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-WhiteSnake,25.06,25.06,1,False,True
405,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-1,18.87,18.87,1,False,True
406,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-2,19.42,19.42,1,False,True
407,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-3,19.60,19.6,1,False,True
408,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-4,21.79,21.79,1,False,True
409,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-Unleashed-Twilight,22.56,22.56,1,False,True
410,Open LLM Leaderboard,2025,DoppelReflEx/MN-12B-WolFrame,22.08,22.08,1,False,True
411,Open LLM Leaderboard,2025,DoppelReflEx/MiniusLight-24B,26.21,26.21,1,False,True
412,Open LLM Leaderboard,2025,DoppelReflEx/MiniusLight-24B-test,20.84,20.84,1,False,True
413,Open LLM Leaderboard,2025,DoppelReflEx/MiniusLight-24B-v1b-test,32.37,32.37,1,False,True
414,Open LLM Leaderboard,2025,DoppelReflEx/MiniusLight-24B-v1c-test,34.41,34.41,1,False,True
415,Open LLM Leaderboard,2025,DoppelReflEx/MiniusLight-24B-v1d-test,34.68,34.68,1,False,True
416,Open LLM Leaderboard,2024,DreadPoor/Again-8B-Model_Stock,26.00,26.0,1,False,True
417,Open LLM Leaderboard,2024,DreadPoor/Alita99-8B-LINEAR,29.39,29.39,1,False,True
418,Open LLM Leaderboard,2025,DreadPoor/AnotherTest,19.51,19.51,1,False,True
419,Open LLM Leaderboard,2024,DreadPoor/Aspire-8B-model_stock,28.61,28.61,1,False,True
420,Open LLM Leaderboard,2024,DreadPoor/Aspire_1.3-8B_model-stock,28.39,28.39,1,False,True
421,Open LLM Leaderboard,2025,DreadPoor/Aspire_V2-8B-Model_Stock,29.02,29.02,1,False,True
422,Open LLM Leaderboard,2025,DreadPoor/Aspire_V2.1-8B-Model_Stock,28.74,28.74,1,False,True
423,Open LLM Leaderboard,2025,DreadPoor/Aspire_V2_ALT-8B-Model_Stock,29.06,29.06,1,False,True
424,Open LLM Leaderboard,2025,DreadPoor/Aspire_V2_ALT_ROW-8B-Model_Stock,29.06,29.06,1,False,True
425,Open LLM Leaderboard,2025,DreadPoor/Aspire_V3-8B-Model_Stock,25.14,25.14,1,False,True
426,Open LLM Leaderboard,2025,DreadPoor/Aspire_V4-8B-Model_Stock,29.37,29.37,1,False,True
427,Open LLM Leaderboard,2025,DreadPoor/Aspire_V4_ALT-8B-Model_Stock,29.00,29.0,1,False,True
428,Open LLM Leaderboard,2024,DreadPoor/Asymmetric_Linearity-8B-Model_Stock,29.35,29.35,1,False,True
429,Open LLM Leaderboard,2024,DreadPoor/Aurora_faustus-8B-LINEAR,29.62,29.62,1,False,True
430,Open LLM Leaderboard,2024,DreadPoor/Aurora_faustus-8B-LORABLATED,29.13,29.13,1,False,True
431,Open LLM Leaderboard,2024,DreadPoor/Aurora_faustus-8B-LORABLATED_ALT,29.01,29.01,1,False,True
432,Open LLM Leaderboard,2025,DreadPoor/Autumn_Dawn-8B-LINEAR,29.61,29.61,1,False,True
433,Open LLM Leaderboard,2024,DreadPoor/BaeZel-8B-LINEAR,30.35,30.35,1,False,True
434,Open LLM Leaderboard,2024,DreadPoor/BaeZel-8B-Model_Stock,30.02,30.02,1,False,True
435,Open LLM Leaderboard,2025,DreadPoor/BaeZel_V2-8B-Model_Stock,30.02,30.02,1,False,True
436,Open LLM Leaderboard,2025,DreadPoor/BaeZel_V2_ALT-8B-Model_Stock,30.02,30.02,1,False,True
437,Open LLM Leaderboard,2025,DreadPoor/BaeZel_V3-8B-Model_Stock,30.72,30.72,1,False,True
438,Open LLM Leaderboard,2025,DreadPoor/Blunt_Edge-8B-SLERP,29.68,29.68,1,False,True
439,Open LLM Leaderboard,2025,DreadPoor/BulkUp,3.79,3.79,1,False,True
440,Open LLM Leaderboard,2025,DreadPoor/Cadence-8B-LINEAR,29.58,29.58,1,False,True
441,Open LLM Leaderboard,2025,DreadPoor/Caelid-8B-Model_Stock,28.40,28.4,1,False,True
442,Open LLM Leaderboard,2024,DreadPoor/Casuar-9B-Model_Stock,33.63,33.63,1,False,True
443,Open LLM Leaderboard,2024,DreadPoor/Condensed_Milk-8B-Model_Stock,30.08,30.08,1,False,True
444,Open LLM Leaderboard,2024,DreadPoor/CoolerCoder-8B-LINEAR,19.44,19.44,1,False,True
445,Open LLM Leaderboard,2024,DreadPoor/Damasteel-8B-LINEAR,28.98,28.98,1,False,True
446,Open LLM Leaderboard,2024,DreadPoor/Dearly_Beloved-8B-TIES,26.29,26.29,1,False,True
447,Open LLM Leaderboard,2025,DreadPoor/Decayed-8B-LINEAR,29.71,29.71,1,False,True
448,Open LLM Leaderboard,2025,DreadPoor/Derivative-8B-Model_Stock,30.10,30.1,1,False,True
449,Open LLM Leaderboard,2025,DreadPoor/Derivative_V2-8B-Model_Stock,29.61,29.61,1,False,True
450,Open LLM Leaderboard,2025,DreadPoor/Derivative_V2_ALT-8B-Model_Stock,30.18,30.18,1,False,True
451,Open LLM Leaderboard,2025,DreadPoor/Derivative_V3-8B-Model_Stock,26.93,26.93,1,False,True
452,Open LLM Leaderboard,2024,DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,28.66,28.66,1,False,True
453,Open LLM Leaderboard,2024,DreadPoor/Emu_Eggs-9B-Model_Stock,32.68,32.68,1,False,True
454,Open LLM Leaderboard,2024,DreadPoor/Eunoia_Vespera-8B-LINEAR,28.96,28.96,1,False,True
455,Open LLM Leaderboard,2025,DreadPoor/Fu_sion_HA-8B-SLERP,29.96,29.96,1,False,True
456,Open LLM Leaderboard,2025,DreadPoor/HOT_STINKING_GARBAGE,21.58,21.58,1,False,True
457,Open LLM Leaderboard,2025,DreadPoor/H_the_eighth-8B-LINEAR,30.19,30.19,1,False,True
458,Open LLM Leaderboard,2024,DreadPoor/Happy_New_Year-8B-Model_Stock,29.72,29.72,1,False,True
459,Open LLM Leaderboard,2024,DreadPoor/Heart_Stolen-8B-Model_Stock,29.41,29.41,1,False,True
460,Open LLM Leaderboard,2024,DreadPoor/Heart_Stolen-ALT-8B-Model_Stock,27.87,27.87,1,False,True
461,Open LLM Leaderboard,2024,DreadPoor/Here_We_Go_Again-8B-SLERP,30.13,30.13,1,False,True
462,Open LLM Leaderboard,2025,DreadPoor/Howdy-8B-LINEAR,29.64,29.64,1,False,True
463,Open LLM Leaderboard,2025,DreadPoor/Incidental-8B-Model_Stock,29.57,29.57,1,False,True
464,Open LLM Leaderboard,2024,DreadPoor/Irina-8B-model_stock,25.35,25.35,1,False,True
465,Open LLM Leaderboard,2025,DreadPoor/Kindling-8B-Model_Stock,29.66,29.66,1,False,True
466,Open LLM Leaderboard,2024,DreadPoor/L3.1-BaeZel-8B-Della,26.26,26.26,1,False,True
467,Open LLM Leaderboard,2025,DreadPoor/Laughing_Stock-8B-Model_Stock,28.21,28.21,1,False,True
468,Open LLM Leaderboard,2025,DreadPoor/Lava_Lamp-8B-SLERP,29.15,29.15,1,False,True
469,Open LLM Leaderboard,2025,DreadPoor/LemonP-8B-Model_Stock,30.05,30.05,1,False,True
470,Open LLM Leaderboard,2025,DreadPoor/Lydia_of_Whiterun-8B-LINEAR,30.11,30.11,1,False,True
471,Open LLM Leaderboard,2024,DreadPoor/Matryoshka-8B-LINEAR,29.83,29.83,1,False,True
472,Open LLM Leaderboard,2024,DreadPoor/Mercury_In_Retrograde-8b-Model-Stock,29.26,29.26,1,False,True
473,Open LLM Leaderboard,2025,DreadPoor/Minthy-8B-Model_Stock,30.05,30.05,1,False,True
474,Open LLM Leaderboard,2025,DreadPoor/Minthy_ALT-8B-Model_Stock,28.42,28.42,1,False,True
475,Open LLM Leaderboard,2025,DreadPoor/Minthy_V2-8B-Model_Stock,28.43,28.43,1,False,True
476,Open LLM Leaderboard,2025,DreadPoor/Minus_Penus-8B-Model_Stock,29.14,29.14,1,False,True
477,Open LLM Leaderboard,2025,DreadPoor/Morphing-8B-Model_Stock,29.28,29.28,1,False,True
478,Open LLM Leaderboard,2025,DreadPoor/Not_Even_My_Final_Form-8B-Model_Stock,29.47,29.47,1,False,True
479,Open LLM Leaderboard,2025,DreadPoor/Nother_One-8B-Model_Stock,26.08,26.08,1,False,True
480,Open LLM Leaderboard,2025,DreadPoor/Noxis-8B-LINEAR,29.29,29.29,1,False,True
481,Open LLM Leaderboard,2025,DreadPoor/Nullsworn-12B-LINEAR,23.78,23.78,1,False,True
482,Open LLM Leaderboard,2025,DreadPoor/Nwah-8B-Model_Stock,29.72,29.72,1,False,True
483,Open LLM Leaderboard,2024,DreadPoor/ONeil-model_stock-8B,26.94,26.94,1,False,True
484,Open LLM Leaderboard,2025,DreadPoor/Oh_Boy-8B-LINEAR,29.68,29.68,1,False,True
485,Open LLM Leaderboard,2025,DreadPoor/OrangeJ-8B-Model_Stock,30.22,30.22,1,False,True
486,Open LLM Leaderboard,2024,DreadPoor/Promissum_Mane-8B-LINEAR,29.10,29.1,1,False,True
487,Open LLM Leaderboard,2024,DreadPoor/Promissum_Mane-8B-LINEAR-lorablated,28.82,28.82,1,False,True
488,Open LLM Leaderboard,2025,DreadPoor/RPMash-8B-Model_Stock,21.70,21.7,1,False,True
489,Open LLM Leaderboard,2025,DreadPoor/RPMash_V3-8B-Model_Stock,25.79,25.79,1,False,True
490,Open LLM Leaderboard,2025,DreadPoor/Rusted_Gold-8B-LINEAR,29.32,29.32,1,False,True
491,Open LLM Leaderboard,2025,DreadPoor/Rusted_Platinum-8B-LINEAR,27.83,27.83,1,False,True
492,Open LLM Leaderboard,2025,DreadPoor/Rusted_Platinum-8B-Model_Stock,20.30,20.3,1,False,True
493,Open LLM Leaderboard,2024,DreadPoor/Sellen-8B-model_stock,26.39,26.39,1,False,True
494,Open LLM Leaderboard,2025,DreadPoor/Something-8B-Model_Stock,25.93,25.93,1,False,True
495,Open LLM Leaderboard,2025,DreadPoor/Spring_Dusk-8B-SCE,26.66,26.66,1,False,True
496,Open LLM Leaderboard,2025,DreadPoor/Summer_Dawn-8B-SCE,27.71,27.71,1,False,True
497,Open LLM Leaderboard,2025,DreadPoor/Summer_Dusk-8B-TIES,25.70,25.7,1,False,True
498,Open LLM Leaderboard,2025,DreadPoor/Summer_Rain-8B-SCE,25.52,25.52,1,False,True
499,Open LLM Leaderboard,2025,DreadPoor/Summer_Rain-8B-TIES,25.49,25.49,1,False,True
500,Open LLM Leaderboard,2025,DreadPoor/Sun-8B-Model_Stock,30.08,30.08,1,False,True
501,Open LLM Leaderboard,2024,DreadPoor/Sweetened_Condensed_Milk-8B-Model_Stock,29.56,29.56,1,False,True
502,Open LLM Leaderboard,2025,DreadPoor/TEST02-Ignore,24.98,24.98,1,False,True
503,Open LLM Leaderboard,2025,DreadPoor/TEST03-ignore,28.44,28.44,1,False,True
504,Open LLM Leaderboard,2025,DreadPoor/TEST06-ignore,27.72,27.72,1,False,True
505,Open LLM Leaderboard,2025,DreadPoor/TEST07-ignore,29.50,29.5,1,False,True
506,Open LLM Leaderboard,2025,DreadPoor/TEST08-ignore,29.66,29.66,1,False,True
507,Open LLM Leaderboard,2024,DreadPoor/Trinas_Nectar-8B-model_stock,27.52,27.52,1,False,True
508,Open LLM Leaderboard,2024,DreadPoor/UNTESTED-VENN_1.2-8B-Model_Stock,25.47,25.47,1,False,True
509,Open LLM Leaderboard,2024,DreadPoor/VENN_1.2-8B-Model_Stock,28.85,28.85,1,False,True
510,Open LLM Leaderboard,2024,DreadPoor/WIP-Acacia-8B-Model_Stock,26.72,26.72,1,False,True
511,Open LLM Leaderboard,2024,DreadPoor/WIP_Damascus-8B-TIES,24.97,24.97,1,False,True
512,Open LLM Leaderboard,2025,DreadPoor/Wannabe-8B-Model_Stock,29.11,29.11,1,False,True
513,Open LLM Leaderboard,2025,DreadPoor/What_A_Thrill-8B-Model_Stock,28.01,28.01,1,False,True
