model_name_raw,c8_model_dir,run_id,c8_model_revision,c8_model_sha,c1_record_count,c1_record_ids,match_status,c1_match_basis,c2_record_number,c2_match_status,c2_match_basis,c3_match_basis,c4_match_basis,alias_match_used,human_confirmed_version_match,version_match_status,strict_version_confirmed,c3_exact_name_record_count,c4_exact_name_record_count,provisional_unique_name_candidate,interpretation
AI-Sweden-Models/gpt-sw3-40b,AI-Sweden-Models_gpt-sw3-40b,58ad326a5feab641790fae28d0a3c0e6f31dadd89f623d737a54cf5b09aedbad,1af27994df1287a7fac1b10d60e40ca43a22a385,1af27994df1287a7fac1b10d60e40ca43a22a385,1,[46],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,46,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
AI4free/Dhanishtha,AI4free_Dhanishtha,d0a68931506cd96294fed30bd0c9d08e9d78ab638e192876f128c441895a66e2,b7dd53b35d0c7c9e162cd336f5c9d8a13dbf6992,b7dd53b35d0c7c9e162cd336f5c9d8a13dbf6992,1,[47],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,47,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
AI4free/t2,AI4free_t2,03482b64d0a4dfc88994352e3c7bbf2b3fea99d736277505d1c3ac9924e1e97a,8b541ace084aa8c95a4e89c0d4c4c64a74bcdf51,8b541ace084aa8c95a4e89c0d4c4c64a74bcdf51,1,[48],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,48,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
AIDC-AI/Marco-o1,AIDC-AI_Marco-o1,42c750b4ff4f00827c0410989110b1848faa65a2419f3f41ddf264328f300b79,5e4deeeb286b7a2e35a6d16989e64df860f7f4e5,5e4deeeb286b7a2e35a6d16989e64df860f7f4e5,1,[49],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,49,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Aashraf995/Creative-7B-nerd,Aashraf995_Creative-7B-nerd,b865bd42dc24986168abe400be6f719c0403945be0d88ad3b681580133a076a2,fc24bca48549ef8e39cbee5a438e5a16e25e4afa,fc24bca48549ef8e39cbee5a438e5a16e25e4afa,1,[50],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,50,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Aashraf995/Gemma-Evo-10B,Aashraf995_Gemma-Evo-10B,820f1ac32e5236029ac52c6d1ae1dfea2093946959edad6b793aa77f116a8d27,5ec9c5763ca6662dd897cd292e08014ec10b0d74,5ec9c5763ca6662dd897cd292e08014ec10b0d74,1,[51],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,51,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Aashraf995/Qwen-Evo-7B,Aashraf995_Qwen-Evo-7B,41b49f5d06f4f53805295da9a197ed5f3769b95e5b5cd3dc09ae0fb8d181c81d,641aac3f105805414efe0a55b18736dce73da0a0,641aac3f105805414efe0a55b18736dce73da0a0,1,[52],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,52,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Aashraf995/QwenStock-14B,Aashraf995_QwenStock-14B,4987c32c458836852747ce327c93ca8462eb41e29758b8703418b566cbc5906d,b91871dcd31fe2e445c233a449d021b47ebfe1fb,b91871dcd31fe2e445c233a449d021b47ebfe1fb,1,[53],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,53,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
AbacusResearch/Jallabi-34B,AbacusResearch_Jallabi-34B,23424c7089520f75747a84185b8b77c49adc75990440cc1a2b11973247c1e9f6,f65696da4ed82c9a20e94b200d9dccffa07af682,f65696da4ed82c9a20e94b200d9dccffa07af682,1,[54],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,54,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Ahdoot/StructuredThinker-v0.3-MoreStructure,Ahdoot_StructuredThinker-v0.3-MoreStructure,eb9d1ff8bd061fbad9ce9571c2430b1aedb6a114a113e2ebd3b3f05634810144,05762859c0efcd44e7aa0043868de67208cde7ff,05762859c0efcd44e7aa0043868de67208cde7ff,1,[55],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,55,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Ahdoot/Test_StealthThinker,Ahdoot_Test_StealthThinker,c0737bdc9ac6448fa291e0e39761a61c4b30d05baa9076ea8d0026599774fa3c,475333d513a2779ff839ceb003e626681569ac1c,475333d513a2779ff839ceb003e626681569ac1c,1,[56],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,56,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
AicoresSecurity/Cybernet-Sec-3B-R1-V0,AicoresSecurity_Cybernet-Sec-3B-R1-V0,2f8b6b034aeee841dbbc066f0ab5246344661ee020221f014271fe6d6f9fd4a0,b5434e21936031982db15694c91b783bf85d06ea,b5434e21936031982db15694c91b783bf85d06ea,1,[57],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,57,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,AicoresSecurity_Cybernet-Sec-3B-R1-V0-Coder,ce95e6193ceafb7f938efafc0e7be1690e61d81e54075baf16bf46a451326665,fada53c826e3ae5db7a7c10936d2a5d05395ddbe,fada53c826e3ae5db7a7c10936d2a5d05395ddbe,1,[58],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,58,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
AicoresSecurity/Cybernet-Sec-3B-R1-V1,AicoresSecurity_Cybernet-Sec-3B-R1-V1,a2d7081530edbbfe9b7a0f90787f1359d74f61cc2d33f688c0bb170faf1e3d0f,25f5123401151a36ada50cce93c590a259a11150,25f5123401151a36ada50cce93c590a259a11150,1,[59],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,59,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,AicoresSecurity_Cybernet-Sec-3B-R1-V1.1,f866d08a862f946f7d6267a9fcec07dc82bb0bf111e5ea673b75ad1a0130d5cb,df6b8ed99a44693cfca83e0f676d9f3f2d5d298f,df6b8ed99a44693cfca83e0f676d9f3f2d5d298f,1,[60],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,60,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Alepach/notHumpback-M0,Alepach_notHumpback-M0,26158311fd3b525cad3505aa3e7f8033f7fbf7120e276541ad72ebc880120ce7,e4db4662cb3978bf14843eef4ff2897767dc96b3,e4db4662cb3978bf14843eef4ff2897767dc96b3,1,[61],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,61,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Alepach/notHumpback-M1,Alepach_notHumpback-M1,61e28b7289060c4cdea3dedca8a5bb9257d451fd4095e04a217815e5754f634c,5fd575e6f460b6dc9aea53f1b738a1fdf54a2151,5fd575e6f460b6dc9aea53f1b738a1fdf54a2151,1,[62],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,62,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Alepach/notHumpback-M1-v2,Alepach_notHumpback-M1-v2,3316d447ada587d920bdfe58a6ada4e13e96992df3d60e05f199613cab0968ac,7fc79144d17da44c736f6f4a0ea32b8c9152718a,7fc79144d17da44c736f6f4a0ea32b8c9152718a,1,[63],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,63,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Alibaba-NLP/gte-Qwen2-7B-instruct,Alibaba-NLP_gte-Qwen2-7B-instruct,7868fbd4735aca21a1f164481cd7e0cee85a86c19ec5a8bd8a29bed036344f1b,e26182b2122f4435e8b3ebecbf363990f409b45b,e26182b2122f4435e8b3ebecbf363990f409b45b,1,[64],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,64,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Alsebay/Qwen2.5-7B-test-novelist,Alsebay_Qwen2.5-7B-test-novelist,69a212ad060168b6bd6f6a451744c69bf5ad9418a2a015baf57e67a26b747cfd,89f34e5e67378dc38ce0da19d347ea26c23fbca5,89f34e5e67378dc38ce0da19d347ea26c23fbca5,1,[65],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,65,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Amaorynho/BBAI2006,Amaorynho_BBAI2006,0ce129decc4d723c2c2f523c56f67f0dbd5cc09413dbd7cbec6b3fa351d7aa24,523790b424a66cfcbef03bfb360686d7e51d81c0,523790b424a66cfcbef03bfb360686d7e51d81c0,1,[66],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,66,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Amaorynho/BBAI270V4,Amaorynho_BBAI270V4,49e1af47312e882aa8a6022c885ee154eedc65689c3cd21df02ae43a3e5d4caf,8896a9c03756dd01a912121946c9f838cebe3c63,8896a9c03756dd01a912121946c9f838cebe3c63,1,[67],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,67,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Amaorynho/BBAIIFEV1,Amaorynho_BBAIIFEV1,71ddfdd1b18060f08943d4cee5f131559f33abae159190c83e1849aabbf6118a,33fe7318e700f67458fa3c1872f4821e35d0095a,33fe7318e700f67458fa3c1872f4821e35d0095a,1,[68],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,68,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Amaorynho/BBAI_375,Amaorynho_BBAI_375,3d19d2805d954672440c4e9f266b40ba0f0cf9f8ee1da046735e98d60e11c8eb,4754976361b6f11107115121ff8bcb942c9b8b7e,4754976361b6f11107115121ff8bcb942c9b8b7e,1,[69],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,69,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
